arm,seed,test_bearing,epoch,grl_coefficient,health_mse,domain_cross_entropy
source_dann,20260918,Bearing3_1,16,0.09887220710515976,0.0037634563663353523,0.6901042175292968
source_dann,20260918,Bearing3_1,17,0.09919984638690948,0.003112596197364231,0.5870633864402771
source_dann,20260918,Bearing3_1,18,0.09943252801895142,0.002647431353883197,0.5364364695549011
source_dann,20260918,Bearing3_1,19,0.09959771484136581,0.0026392261559764546,0.5355773131052654
source_dann,20260918,Bearing3_1,20,0.09971487522125244,0.0030261787275473275,0.5672522393862406
source_dann,20260918,Bearing3_1,21,0.09979795664548874,0.002893197846909364,0.6480726782480876
source_dann,20260918,Bearing3_1,22,0.09985684603452682,0.003937656835963328,0.8044034902254741
source_dann,20260918,Bearing3_1,23,0.0998985767364502,0.005580826029181481,1.0021912670135498
source_dann,20260918,Bearing3_1,24,0.09992814064025879,0.005878780055791139,1.0261999988555908
source_dann,20260918,Bearing3_1,25,0.09994908422231674,0.004360345186044772,0.9007379031181335
source_dann,20260918,Bearing3_1,26,0.09996394068002701,0.003958854495237271,0.7793662810325622
source_dann,20260918,Bearing3_1,27,0.09997444599866867,0.003791161753858129,0.7115763179461161
source_dann,20260918,Bearing3_1,28,0.09998190402984619,0.003811096763238311,0.7327652295430501
source_dann,20260918,Bearing3_1,29,0.09998717159032822,0.004303572711845239,0.7447688190142313
source_dann,20260918,Bearing3_1,30,0.09999091923236847,0.004549237883960207,0.6367245570818583
source_only,20260918,Bearing3_2,1,0.0,0.2846602487564087,0.6962336246172587
source_only,20260918,Bearing3_2,2,0.0,0.1532536303003629,0.6566727121671041
source_only,20260918,Bearing3_2,3,0.0,0.1016018616159757,0.6122575028737386
source_only,20260918,Bearing3_2,4,0.0,0.06963268170754115,0.5569801704088847
source_only,20260918,Bearing3_2,5,0.0,0.04548079585035642,0.48888298590977985
source_only,20260918,Bearing3_2,6,0.0,0.033004110381007194,0.4124143691857656
source_only,20260918,Bearing3_2,7,0.0,0.024398204311728476,0.34294951876004537
source_only,20260918,Bearing3_2,8,0.0,0.016884465627372267,0.27914095600446065
source_only,20260918,Bearing3_2,9,0.0,0.011626684665679931,0.22658136526743572
source_only,20260918,Bearing3_2,10,0.0,0.007904381081461907,0.1826155267159144
source_only,20260918,Bearing3_2,11,0.0,0.005867472933605313,0.14761262834072114
source_only,20260918,Bearing3_2,12,0.0,0.004615433321644862,0.12012119879325231
source_only,20260918,Bearing3_2,13,0.0,0.003602272473896543,0.09854289660851161
source_only,20260918,Bearing3_2,14,0.0,0.002905334282356004,0.08332248508930207
source_only,20260918,Bearing3_2,15,0.0,0.002394207259640098,0.07201729853947958
source_only,20260918,Bearing3_2,16,0.0,0.0020922268197561306,0.06295546405017376
source_only,20260918,Bearing3_2,17,0.0,0.0018254332492748896,0.056122515350580215
source_only,20260918,Bearing3_2,18,0.0,0.0016570821730419994,0.05062368899583816
source_only,20260918,Bearing3_2,19,0.0,0.001426329673267901,0.04638780410091082
source_only,20260918,Bearing3_2,20,0.0,0.0012875337013974785,0.04260144084692001
source_only,20260918,Bearing3_2,21,0.0,0.0011616549633132916,0.039888753046592076
source_only,20260918,Bearing3_2,22,0.0,0.0010730855050496758,0.03731642293433348
source_only,20260918,Bearing3_2,23,0.0,0.0010237348591908813,0.03532728098332882
source_only,20260918,Bearing3_2,24,0.0,0.000960798057106634,0.03365461647510529
source_only,20260918,Bearing3_2,25,0.0,0.0008547270918885867,0.032250416154662766
source_only,20260918,Bearing3_2,26,0.0,0.0007907914207316935,0.031111199222505093
source_only,20260918,Bearing3_2,27,0.0,0.0007343787734862417,0.030098664785424868
source_only,20260918,Bearing3_2,28,0.0,0.0006787897079872588,0.029174104233582816
source_only,20260918,Bearing3_2,29,0.0,0.0006310551217757165,0.028318181869884333
source_only,20260918,Bearing3_2,30,0.0,0.0005921370210126043,0.027675449202458065
source_dann,20260918,Bearing3_2,1,0.0,0.2846602487564087,0.6962336246172587
source_dann,20260918,Bearing3_2,2,0.017072534188628197,0.15325533906618755,0.6567746520042419
source_dann,20260918,Bearing3_2,3,0.033178042620420456,0.10157026757796606,0.6131868751843771
source_dann,20260918,Bearing3_2,4,0.0475568063557148,0.06970163772503535,0.5604953583081563
source_dann,20260918,Bearing3_2,5,0.05977604538202286,0.045723296602567035,0.49842641909917196
source_dann,20260918,Bearing3_2,6,0.06973221153020859,0.03337798215448856,0.4329850625991821
source_dann,20260918,Bearing3_2,7,0.07756999880075455,0.025278101687630016,0.37943413058916725
source_dann,20260918,Bearing3_2,8,0.08357461541891098,0.017908576987683774,0.33396234750747683
source_dann,20260918,Bearing3_2,9,0.08807966858148575,0.013166027665138245,0.311265682776769
source_dann,20260918,Bearing3_2,10,0.09140695631504059,0.009627097211778164,0.30522252440452574
source_dann,20260918,Bearing3_2,11,0.09383594244718552,0.008193369222184022,0.3352157954374949
source_dann,20260918,Bearing3_2,12,0.0955941304564476,0.008418954368680715,0.446016769806544
source_dann,20260918,Bearing3_2,13,0.09685895591974258,0.010293103083968162,0.8030188703536987
source_dann,20260918,Bearing3_2,14,0.09776481240987778,0.010007780827581882,1.2018410174051921
source_dann,20260918,Bearing3_2,15,0.09841155260801315,0.008200611316909393,1.2342726771036785
source_dann,20260918,Bearing3_2,16,0.09887220710515976,0.008938773690412441,1.0634433317184449
source_dann,20260918,Bearing3_2,17,0.09919984638690948,0.006087855976074934,1.071914013226827
source_dann,20260918,Bearing3_2,18,0.09943252801895142,0.005803675844023625,1.1915590794881186
source_dann,20260918,Bearing3_2,19,0.09959771484136581,0.00627667576695482,1.1100187182426453
source_dann,20260918,Bearing3_2,20,0.09971487522125244,0.005194740438212951,0.8756725970904032
source_dann,20260918,Bearing3_2,21,0.09979795664548874,0.003496156136194865,0.6255856418609619
source_dann,20260918,Bearing3_2,22,0.09985684603452682,0.0021192946331575514,0.44224011262257895
source_dann,20260918,Bearing3_2,23,0.0998985767364502,0.0018770248691240947,0.35276312271753946
source_dann,20260918,Bearing3_2,24,0.09992814064025879,0.001752907414920628,0.3200087277094523
source_dann,20260918,Bearing3_2,25,0.09994908422231674,0.0016355637600645424,0.31638975262641905
source_dann,20260918,Bearing3_2,26,0.09996394068002701,0.0017523884152372679,0.3317227923870087
source_dann,20260918,Bearing3_2,27,0.09997444599866867,0.001999917132779956,0.39284865101178484
source_dann,20260918,Bearing3_2,28,0.09998190402984619,0.0027721833623945715,0.5636501606305441
source_dann,20260918,Bearing3_2,29,0.09998717159032822,0.004747761317218343,0.8669399507840474
source_dann,20260918,Bearing3_2,30,0.09999091923236847,0.0059247890052696065,1.165732398033142
source_only,20260918,Bearing3_3,1,0.0,0.36677669405937197,0.6878982456525167
source_only,20260918,Bearing3_3,2,0.0,0.14956389178832372,0.6615492208798727
source_only,20260918,Bearing3_3,3,0.0,0.08283824781576793,0.6212801678975424
source_only,20260918,Bearing3_3,4,0.0,0.05697405248880386,0.5799289218584697
source_only,20260918,Bearing3_3,5,0.0,0.03906467276314894,0.5508862630526224
