arm,seed,outer_test_bearing,epoch,health_mse,mmd2,kernel_squared_scale
global_mmd,20260921,Bearing3_1,8,0.007214832212775945,0.04857766591012478,0.7426480054855347
global_mmd,20260921,Bearing3_1,9,0.0057785964338108895,0.038740694895386694,0.7426480054855347
global_mmd,20260921,Bearing3_1,10,0.0049149631289765235,0.034383270889520645,0.7426480054855347
global_mmd,20260921,Bearing3_1,11,0.004428792046383023,0.02553867846727371,0.7426480054855347
global_mmd,20260921,Bearing3_1,12,0.003989266604185105,0.024147504940629005,0.7426480054855347
global_mmd,20260921,Bearing3_1,13,0.0035275066504254935,0.021035464480519295,0.7426480054855347
global_mmd,20260921,Bearing3_1,14,0.003176895994693041,0.021152391191571952,0.7426480054855347
global_mmd,20260921,Bearing3_1,15,0.002966423111502081,0.021150944475084543,0.7426480054855347
global_mmd,20260921,Bearing3_1,16,0.002688867214601487,0.02188110342249274,0.7426480054855347
global_mmd,20260921,Bearing3_1,17,0.002377905487082899,0.023936114646494387,0.7426480054855347
global_mmd,20260921,Bearing3_1,18,0.0021974336821585895,0.02083320003002882,0.7426480054855347
global_mmd,20260921,Bearing3_1,19,0.002001556137111038,0.01740286946296692,0.7426480054855347
global_mmd,20260921,Bearing3_1,20,0.0018043098854832352,0.020034766383469106,0.7426480054855347
global_mmd,20260921,Bearing3_1,21,0.0017841530963778496,0.019919631816446782,0.7426480054855347
global_mmd,20260921,Bearing3_1,22,0.001677299221046269,0.016847930243238808,0.7426480054855347
global_mmd,20260921,Bearing3_1,23,0.0016001142153982072,0.018161761853843928,0.7426480054855347
global_mmd,20260921,Bearing3_1,24,0.0013376841670833528,0.020317701436579228,0.7426480054855347
global_mmd,20260921,Bearing3_1,25,0.0013038587814662606,0.01651692376472056,0.7426480054855347
global_mmd,20260921,Bearing3_1,26,0.0013322217913810165,0.019354498479515314,0.7426480054855347
global_mmd,20260921,Bearing3_1,27,0.001161878544371575,0.015965048409998416,0.7426480054855347
global_mmd,20260921,Bearing3_1,28,0.0010808321356307715,0.017637276789173484,0.7426480054855347
global_mmd,20260921,Bearing3_1,29,0.0010695290518924593,0.020630294317379595,0.7426480054855347
global_mmd,20260921,Bearing3_1,30,0.001040507189463824,0.015400457475334407,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,1,0.20089192166924477,0.6278812289237976,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,2,0.08743217661976814,0.3156410679221153,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,3,0.05388014242053032,0.2009467139840126,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,4,0.03446010407060385,0.17999497801065445,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,5,0.025714436918497084,0.14118812903761863,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,6,0.018358126748353243,0.11259294226765633,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,7,0.011235680850222706,0.11208077147603035,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,8,0.007587168598547578,0.11552786305546761,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,9,0.005955752008594573,0.10857010558247567,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,10,0.005072873015888035,0.10685572512447834,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,11,0.004875061986967921,0.09399261623620987,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,12,0.004291066294535994,0.09173581078648567,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,13,0.003977941512130201,0.07887923642992974,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,14,0.0034581739921122788,0.08667083196341992,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,15,0.0032209167722612618,0.07731299847364426,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,16,0.0028258116566576065,0.07235024645924568,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,17,0.002499982074368745,0.07108817249536514,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,18,0.002397382736671716,0.0638175368309021,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,19,0.002116534684319049,0.05446845423430204,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,20,0.002026385662611574,0.049066652357578275,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,21,0.0020934597589075564,0.04939220026135445,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,22,0.0020605357945896684,0.03705992996692657,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,23,0.0019903899636119606,0.04103544149547815,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,24,0.0018247221130877733,0.03564372481778264,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,25,0.0016287842357996852,0.03830827446654439,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,26,0.0016411790857091546,0.032415891718119386,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,27,0.0014960719156078995,0.027572101447731256,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,28,0.0012648680829443037,0.024992731027305128,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,29,0.001193398772738874,0.024331902712583543,0.7426480054855347
conditional_mmd,20260921,Bearing3_1,30,0.0012276198074687272,0.02142005329951644,0.7426480054855347
source_only,20260921,Bearing3_2,1,0.1933193676173687,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,2,0.0588031567633152,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,3,0.039171813800930974,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,4,0.025650694407522677,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,5,0.01762294312939048,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,6,0.011798094026744366,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,7,0.008519546780735254,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,8,0.006476879678666591,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,9,0.005085538350977003,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,10,0.00421628977637738,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,11,0.0036065808264538644,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,12,0.003086105012334883,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,13,0.0027205666876398025,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,14,0.0023816209053620697,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,15,0.0021437275456264613,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,16,0.0019179308495949955,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,17,0.0017619848542381078,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,18,0.0015884049818851054,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,19,0.0014552878099493682,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,20,0.0013293915370013564,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,21,0.0012254569155629724,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,22,0.0011149351950734854,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,23,0.0010336591803934425,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,24,0.0009433398663531989,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,25,0.0008491057291394099,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,26,0.0008078080572886392,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,27,0.0007461799454176798,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,28,0.0006875332095660269,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,29,0.0006197463400894776,0.0,1.1065064668655396
source_only,20260921,Bearing3_2,30,0.0005888663843506947,0.0,1.1065064668655396
global_mmd,20260921,Bearing3_2,1,0.19640871956944467,0.34765899628400804,1.1065064668655396
global_mmd,20260921,Bearing3_2,2,0.06440034061670304,0.12127016335725785,1.1065064668655396
global_mmd,20260921,Bearing3_2,3,0.04088765196502209,0.07889565825462341,1.1065064668655396
global_mmd,20260921,Bearing3_2,4,0.031575228087604046,0.042132290080189705,1.1065064668655396
global_mmd,20260921,Bearing3_2,5,0.024968814663589002,0.03315137829631567,1.1065064668655396
global_mmd,20260921,Bearing3_2,6,0.01717165857553482,0.04399250913411379,1.1065064668655396
global_mmd,20260921,Bearing3_2,7,0.01228917008265853,0.03877128921449184,1.1065064668655396
global_mmd,20260921,Bearing3_2,8,0.00936418753117323,0.03741965312510729,1.1065064668655396
global_mmd,20260921,Bearing3_2,9,0.007000877149403095,0.03253288296982646,1.1065064668655396
global_mmd,20260921,Bearing3_2,10,0.005502814892679453,0.027722907066345216,1.1065064668655396
global_mmd,20260921,Bearing3_2,11,0.004606695240363478,0.025831806287169457,1.1065064668655396
global_mmd,20260921,Bearing3_2,12,0.003963540308177471,0.023115084506571293,1.1065064668655396
global_mmd,20260921,Bearing3_2,13,0.003500580706167966,0.02034545335918665,1.1065064668655396
global_mmd,20260921,Bearing3_2,14,0.0030561361694708467,0.021103700157254934,1.1065064668655396
global_mmd,20260921,Bearing3_2,15,0.0027090378687717022,0.0205652573145926,1.1065064668655396
global_mmd,20260921,Bearing3_2,16,0.0024161528213880955,0.01709320517256856,1.1065064668655396
global_mmd,20260921,Bearing3_2,17,0.002164483244996518,0.019157584570348263,1.1065064668655396
global_mmd,20260921,Bearing3_2,18,0.0019211985054425895,0.01496390886604786,1.1065064668655396
global_mmd,20260921,Bearing3_2,19,0.0017388655804097652,0.01388302631676197,1.1065064668655396
global_mmd,20260921,Bearing3_2,20,0.0015820457367226482,0.01297507300041616,1.1065064668655396
global_mmd,20260921,Bearing3_2,21,0.001579240075079724,0.017227457277476786,1.1065064668655396
global_mmd,20260921,Bearing3_2,22,0.0014701899082865566,0.014628392551094294,1.1065064668655396
global_mmd,20260921,Bearing3_2,23,0.001409153238637373,0.014891087915748358,1.1065064668655396
global_mmd,20260921,Bearing3_2,24,0.0012639538676012308,0.018217295315116643,1.1065064668655396
global_mmd,20260921,Bearing3_2,25,0.0011058405332732945,0.011237388849258423,1.1065064668655396
global_mmd,20260921,Bearing3_2,26,0.0010966572095640003,0.013089869357645511,1.1065064668655396
global_mmd,20260921,Bearing3_2,27,0.0009916454902850092,0.008750359155237674,1.1065064668655396
global_mmd,20260921,Bearing3_2,28,0.0008649293158669025,0.009219845058396459,1.1065064668655396
global_mmd,20260921,Bearing3_2,29,0.0008252606145106256,0.010921653313562273,1.1065064668655396
global_mmd,20260921,Bearing3_2,30,0.0007876178424339741,0.008607320091687142,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,1,0.1965663477778435,0.5061299115419388,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,2,0.06513814106583596,0.28053353875875475,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,3,0.0407960657030344,0.23438263386487962,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,4,0.03177097626030445,0.1560335449874401,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,5,0.02513739001005888,0.12567043825984,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,6,0.017422626353800298,0.12375653982162475,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,7,0.012450680788606405,0.09912488274276257,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,8,0.009211300080642104,0.09560628198087215,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,9,0.007129325484856963,0.07649807594716548,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,10,0.005813000747002662,0.06882188878953457,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,11,0.004946706839837134,0.05738510936498642,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,12,0.004301901743747294,0.06276315581053496,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,13,0.004022370302118361,0.03957524355500937,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,14,0.0035315465880557894,0.05080257710069418,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,15,0.0031721217441372574,0.05024815239012241,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,16,0.0028865678701549768,0.04098421148955822,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,17,0.0025289971730671824,0.042464930657297374,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,18,0.0022570969304069877,0.030060303676873446,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,19,0.0021500343224033712,0.02925863564014435,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,20,0.0020250752801075577,0.0322484677657485,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,21,0.002030830574221909,0.03679768834263086,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,22,0.0019365039537660778,0.02773587414994836,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,23,0.0016506251064129173,0.0335199604742229,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,24,0.0015677191317081452,0.036034921277314426,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,25,0.0014109489566180855,0.026896962616592645,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,26,0.0012875686981715262,0.024163796473294495,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,27,0.0011626196850556881,0.020143481064587833,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,28,0.001036734989611432,0.018673742655664682,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,29,0.0010440759273478762,0.0230334984138608,1.1065064668655396
conditional_mmd,20260921,Bearing3_2,30,0.0009899535740260034,0.018688651081174613,1.1065064668655396
source_only,20260921,Bearing3_3,1,0.25726337283849715,0.0,1.245466709136963
source_only,20260921,Bearing3_3,2,0.07158573605120182,0.0,1.245466709136963
source_only,20260921,Bearing3_3,3,0.046759257465600966,0.0,1.245466709136963
source_only,20260921,Bearing3_3,4,0.0286988178268075,0.0,1.245466709136963
source_only,20260921,Bearing3_3,5,0.02061292976140976,0.0,1.245466709136963
source_only,20260921,Bearing3_3,6,0.015494403336197138,0.0,1.245466709136963
source_only,20260921,Bearing3_3,7,0.011921389773488045,0.0,1.245466709136963
source_only,20260921,Bearing3_3,8,0.009194783307611943,0.0,1.245466709136963
source_only,20260921,Bearing3_3,9,0.007147376704961061,0.0,1.245466709136963
source_only,20260921,Bearing3_3,10,0.005709986062720418,0.0,1.245466709136963
source_only,20260921,Bearing3_3,11,0.004494910454377532,0.0,1.245466709136963
source_only,20260921,Bearing3_3,12,0.00367209033574909,0.0,1.245466709136963
source_only,20260921,Bearing3_3,13,0.0031063678092323244,0.0,1.245466709136963
source_only,20260921,Bearing3_3,14,0.0026863208040595055,0.0,1.245466709136963
source_only,20260921,Bearing3_3,15,0.002396937762387097,0.0,1.245466709136963
source_only,20260921,Bearing3_3,16,0.002102787117473781,0.0,1.245466709136963
source_only,20260921,Bearing3_3,17,0.0019123402074910701,0.0,1.245466709136963
source_only,20260921,Bearing3_3,18,0.0017324090702459216,0.0,1.245466709136963
source_only,20260921,Bearing3_3,19,0.0015457574918400496,0.0,1.245466709136963
source_only,20260921,Bearing3_3,20,0.001421672641299665,0.0,1.245466709136963
source_only,20260921,Bearing3_3,21,0.0013036117481533438,0.0,1.245466709136963
source_only,20260921,Bearing3_3,22,0.0012088695366401225,0.0,1.245466709136963
source_only,20260921,Bearing3_3,23,0.0011394199333153664,0.0,1.245466709136963
source_only,20260921,Bearing3_3,24,0.0010482267127372325,0.0,1.245466709136963
source_only,20260921,Bearing3_3,25,0.0009757098916452378,0.0,1.245466709136963
source_only,20260921,Bearing3_3,26,0.0009343090292531997,0.0,1.245466709136963
source_only,20260921,Bearing3_3,27,0.0008683649473823607,0.0,1.245466709136963
source_only,20260921,Bearing3_3,28,0.0008374707249458879,0.0,1.245466709136963
source_only,20260921,Bearing3_3,29,0.0007837929355446249,0.0,1.245466709136963
source_only,20260921,Bearing3_3,30,0.0007355222565820441,0.0,1.245466709136963
global_mmd,20260921,Bearing3_3,1,0.25953133702278136,0.5271127015352249,1.245466709136963
global_mmd,20260921,Bearing3_3,2,0.07977909371256828,0.16578723564743997,1.245466709136963
global_mmd,20260921,Bearing3_3,3,0.044665797427296636,0.07517319917678833,1.245466709136963
global_mmd,20260921,Bearing3_3,4,0.030688073486089706,0.05889995358884335,1.245466709136963
global_mmd,20260921,Bearing3_3,5,0.023021458834409713,0.052091100439429286,1.245466709136963
global_mmd,20260921,Bearing3_3,6,0.017845340259373187,0.04254875630140305,1.245466709136963
global_mmd,20260921,Bearing3_3,7,0.013718967791646719,0.033844443038105965,1.245466709136963
global_mmd,20260921,Bearing3_3,8,0.010471103945747018,0.026689064502716065,1.245466709136963
global_mmd,20260921,Bearing3_3,9,0.007996330177411437,0.026572698075324298,1.245466709136963
global_mmd,20260921,Bearing3_3,10,0.006590513116680086,0.018022107984870674,1.245466709136963
global_mmd,20260921,Bearing3_3,11,0.005436938256025314,0.015606456995010376,1.245466709136963
global_mmd,20260921,Bearing3_3,12,0.004596554394811392,0.014179682685062289,1.245466709136963
global_mmd,20260921,Bearing3_3,13,0.003952333726920188,0.014141444209963083,1.245466709136963
global_mmd,20260921,Bearing3_3,14,0.003491978696547449,0.013619857886806131,1.245466709136963
global_mmd,20260921,Bearing3_3,15,0.0031066619791090488,0.01212227945216,1.245466709136963
global_mmd,20260921,Bearing3_3,16,0.0027870591497048736,0.014755666023120284,1.245466709136963
global_mmd,20260921,Bearing3_3,17,0.0025702187325805427,0.011450628517195582,1.245466709136963
global_mmd,20260921,Bearing3_3,18,0.002317082788795233,0.012263731239363551,1.245466709136963
global_mmd,20260921,Bearing3_3,19,0.0021063579013571145,0.010425154212862253,1.245466709136963
global_mmd,20260921,Bearing3_3,20,0.0019236731459386647,0.009653544332832099,1.245466709136963
global_mmd,20260921,Bearing3_3,21,0.0017500692280009388,0.01042717699892819,1.245466709136963
global_mmd,20260921,Bearing3_3,22,0.0016441159299574793,0.009522201679646968,1.245466709136963
global_mmd,20260921,Bearing3_3,23,0.001534777693450451,0.009268488455563783,1.245466709136963
global_mmd,20260921,Bearing3_3,24,0.0014522866229526698,0.009499432519078255,1.245466709136963
global_mmd,20260921,Bearing3_3,25,0.0013298339792527259,0.009554314566776157,1.245466709136963
global_mmd,20260921,Bearing3_3,26,0.001327075535664335,0.009276862954720855,1.245466709136963
global_mmd,20260921,Bearing3_3,27,0.001223314058734104,0.0073667962569743395,1.245466709136963
global_mmd,20260921,Bearing3_3,28,0.0011273080832324921,0.006575302267447114,1.245466709136963
global_mmd,20260921,Bearing3_3,29,0.0010627630923409014,0.007002389430999756,1.245466709136963
global_mmd,20260921,Bearing3_3,30,0.0009919595555402338,0.00596630172803998,1.245466709136963
conditional_mmd,20260921,Bearing3_3,1,0.2598452240228653,0.6655878365039826,1.245466709136963
conditional_mmd,20260921,Bearing3_3,2,0.08111216798424721,0.301092354953289,1.245466709136963
conditional_mmd,20260921,Bearing3_3,3,0.04585054405033588,0.22766004353761674,1.245466709136963
conditional_mmd,20260921,Bearing3_3,4,0.03193315491080284,0.17333245873451233,1.245466709136963
conditional_mmd,20260921,Bearing3_3,5,0.023828343860805033,0.13254882618784905,1.245466709136963
conditional_mmd,20260921,Bearing3_3,6,0.017726064007729293,0.10308145508170127,1.245466709136963
conditional_mmd,20260921,Bearing3_3,7,0.013175164721906185,0.07316890843212605,1.245466709136963
conditional_mmd,20260921,Bearing3_3,8,0.009568368783220649,0.059305887296795846,1.245466709136963
conditional_mmd,20260921,Bearing3_3,9,0.007164499862119556,0.05386546663939953,1.245466709136963
conditional_mmd,20260921,Bearing3_3,10,0.005901931738480926,0.03268511313945055,1.245466709136963
conditional_mmd,20260921,Bearing3_3,11,0.004768408765085041,0.03328559473156929,1.245466709136963
conditional_mmd,20260921,Bearing3_3,12,0.004026531078852713,0.03120236601680517,1.245466709136963
conditional_mmd,20260921,Bearing3_3,13,0.0035369803896173834,0.02582276277244091,1.245466709136963
conditional_mmd,20260921,Bearing3_3,14,0.0031411066884174943,0.02200598903000355,1.245466709136963
conditional_mmd,20260921,Bearing3_3,15,0.002811577869579196,0.027714732103049755,1.245466709136963
conditional_mmd,20260921,Bearing3_3,16,0.0026597424875944853,0.02943294830620289,1.245466709136963
conditional_mmd,20260921,Bearing3_3,17,0.002545700897462666,0.022754914406687022,1.245466709136963
conditional_mmd,20260921,Bearing3_3,18,0.002251102146692574,0.0230143329128623,1.245466709136963
conditional_mmd,20260921,Bearing3_3,19,0.0021267728065140546,0.01794397896155715,1.245466709136963
conditional_mmd,20260921,Bearing3_3,20,0.0020318890106864273,0.016682929592207074,1.245466709136963
conditional_mmd,20260921,Bearing3_3,21,0.0019059042213484644,0.01826108545064926,1.245466709136963
conditional_mmd,20260921,Bearing3_3,22,0.001845796697307378,0.015098210843279957,1.245466709136963
conditional_mmd,20260921,Bearing3_3,23,0.0016724761808291078,0.01660215463489294,1.245466709136963
conditional_mmd,20260921,Bearing3_3,24,0.001603337109554559,0.017183438502252103,1.245466709136963
conditional_mmd,20260921,Bearing3_3,25,0.0015066785737872124,0.016987158451229334,1.245466709136963
conditional_mmd,20260921,Bearing3_3,26,0.0015423512901179492,0.016247547650709748,1.245466709136963
conditional_mmd,20260921,Bearing3_3,27,0.0014367609517648816,0.015007369592785836,1.245466709136963
conditional_mmd,20260921,Bearing3_3,28,0.0012958099250681698,0.012872781790792941,1.245466709136963
conditional_mmd,20260921,Bearing3_3,29,0.0013083935366012156,0.013902060920372605,1.245466709136963
conditional_mmd,20260921,Bearing3_3,30,0.001219516759738326,0.013023470481857657,1.245466709136963
source_only,20260924,Bearing3_1,1,0.39628787338733673,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,2,0.22349803447723388,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,3,0.14831034317612649,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,4,0.09872974790632724,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,5,0.0717723835259676,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,6,0.05523861143738031,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,7,0.044561123661696914,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,8,0.033222885616123674,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,9,0.023402176052331924,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,10,0.015083360206335782,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,11,0.009816395258530975,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,12,0.006744699366390705,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,13,0.004986003949306905,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,14,0.00406032910104841,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,15,0.0035174609860405327,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,16,0.0031017163186334074,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,17,0.002748712687753141,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,18,0.0023967107874341307,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,19,0.0021812648512423037,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,20,0.001994131610263139,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,21,0.001815711776725948,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,22,0.0016647617565467953,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,23,0.001505525247193873,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,24,0.0014176716795191169,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,25,0.0012785145721863956,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,26,0.0011929721396882087,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,27,0.0010928958421573044,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,28,0.0010111340321600436,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,29,0.0009271775605157017,0.0,1.0793964862823486
source_only,20260924,Bearing3_1,30,0.0008655006589833647,0.0,1.0793964862823486
global_mmd,20260924,Bearing3_1,1,0.3984872341156006,0.2800586961209774,1.0793964862823486
global_mmd,20260924,Bearing3_1,2,0.2328052803874016,0.028763047698885203,1.0793964862823486
global_mmd,20260924,Bearing3_1,3,0.17046666145324707,0.017369504552334547,1.0793964862823486
global_mmd,20260924,Bearing3_1,4,0.12484222277998924,0.022452274803072214,1.0793964862823486
global_mmd,20260924,Bearing3_1,5,0.0935689453035593,0.04820063537918031,1.0793964862823486
global_mmd,20260924,Bearing3_1,6,0.07384441494941711,0.045548843964934346,1.0793964862823486
global_mmd,20260924,Bearing3_1,7,0.06280603222548961,0.042872742377221586,1.0793964862823486
global_mmd,20260924,Bearing3_1,8,0.05442140474915504,0.03665906209498644,1.0793964862823486
global_mmd,20260924,Bearing3_1,9,0.04864810537546873,0.036416911892592906,1.0793964862823486
global_mmd,20260924,Bearing3_1,10,0.041133861616253854,0.029158281907439233,1.0793964862823486
global_mmd,20260924,Bearing3_1,11,0.03511032126843929,0.02773351864889264,1.0793964862823486
global_mmd,20260924,Bearing3_1,12,0.028122836351394655,0.02282627047970891,1.0793964862823486
global_mmd,20260924,Bearing3_1,13,0.022317162342369558,0.02538009313866496,1.0793964862823486
global_mmd,20260924,Bearing3_1,14,0.01799943083897233,0.022342580929398538,1.0793964862823486
global_mmd,20260924,Bearing3_1,15,0.014732921496033669,0.02376575656235218,1.0793964862823486
global_mmd,20260924,Bearing3_1,16,0.011325623467564582,0.024972422886639832,1.0793964862823486
global_mmd,20260924,Bearing3_1,17,0.008441741298884153,0.02515633897855878,1.0793964862823486
global_mmd,20260924,Bearing3_1,18,0.006471426016651094,0.02222218494862318,1.0793964862823486
global_mmd,20260924,Bearing3_1,19,0.004871373670175672,0.021238794177770616,1.0793964862823486
global_mmd,20260924,Bearing3_1,20,0.003857916546985507,0.024079928826540708,1.0793964862823486
global_mmd,20260924,Bearing3_1,21,0.003085591155104339,0.02025067647919059,1.0793964862823486
global_mmd,20260924,Bearing3_1,22,0.0025662001920863987,0.02114461427554488,1.0793964862823486
global_mmd,20260924,Bearing3_1,23,0.002192517637740821,0.023559859907254576,1.0793964862823486
global_mmd,20260924,Bearing3_1,24,0.0019161273608915507,0.0209433161187917,1.0793964862823486
global_mmd,20260924,Bearing3_1,25,0.0018956594052724541,0.018969637341797352,1.0793964862823486
global_mmd,20260924,Bearing3_1,26,0.0015897171688266098,0.020197878312319516,1.0793964862823486
global_mmd,20260924,Bearing3_1,27,0.0014965651091188193,0.020882974099367856,1.0793964862823486
global_mmd,20260924,Bearing3_1,28,0.0013740042864810675,0.020260911853983998,1.0793964862823486
global_mmd,20260924,Bearing3_1,29,0.001290943135973066,0.0196057696826756,1.0793964862823486
global_mmd,20260924,Bearing3_1,30,0.0011811334290541709,0.01881844000890851,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,1,0.3983809471130371,0.4941767632961273,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,2,0.2358069598674774,0.19257392659783362,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,3,0.17050937414169312,0.0980435460805893,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,4,0.11696540787816048,0.06684567742049694,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,5,0.08555060550570488,0.09505874644964933,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,6,0.07174395024776459,0.08922560922801495,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,7,0.0650649432092905,0.1094179980456829,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,8,0.05667782723903656,0.0938289076089859,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,9,0.05208742804825306,0.10458995699882508,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,10,0.04586210008710623,0.09446360189467669,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,11,0.04103147815912962,0.09798507019877434,1.0793964862823486
conditional_mmd,20260924,Bearing3_1,12,0.033201370388269424,0.08512194938957691,1.0793964862823486
