seed,test_bearing,epoch,training_huber_loss
20260921,Bearing3_2,15,0.0012310296879351314
20260921,Bearing3_2,16,0.0011960535263457436
20260921,Bearing3_2,17,0.0010341409130857253
20260921,Bearing3_2,18,0.0009966338163197289
20260921,Bearing3_2,19,0.0009767881158735464
20260921,Bearing3_2,20,0.0009076739116567011
20260921,Bearing3_2,21,0.0009307964285014152
20260921,Bearing3_2,22,0.000798771903708072
20260921,Bearing3_2,23,0.0008553498658064568
20260921,Bearing3_2,24,0.0007995951491730518
20260921,Bearing3_2,25,0.0007083143629629806
20260921,Bearing3_2,26,0.0007033965760401915
20260921,Bearing3_2,27,0.0007049006169984991
20260921,Bearing3_2,28,0.0006282603005467569
20260921,Bearing3_2,29,0.0006334495141010813
20260921,Bearing3_2,30,0.0005908423467899732
20260921,Bearing3_2,31,0.0005994734588637754
20260921,Bearing3_2,32,0.0005193967304528481
20260921,Bearing3_2,33,0.0005396916236867275
20260921,Bearing3_2,34,0.0005095016256130044
20260921,Bearing3_2,35,0.000509336818060675
20260921,Bearing3_2,36,0.0005010181132881844
20260921,Bearing3_2,37,0.0004568487165557122
20260921,Bearing3_2,38,0.00043137884887947854
20260921,Bearing3_2,39,0.00044184087190389846
20260921,Bearing3_2,40,0.000493236946413625
20260921,Bearing3_2,41,0.00043173978569560124
20260921,Bearing3_2,42,0.0004458080648754014
20260921,Bearing3_2,43,0.0004542587633713093
20260921,Bearing3_2,44,0.00041814221414154
20260921,Bearing3_2,45,0.00042437500351300933
20260921,Bearing3_2,46,0.00039511182684125493
20260921,Bearing3_2,47,0.0003583421359466539
20260921,Bearing3_2,48,0.0003646978227707062
20260921,Bearing3_2,49,0.00036776829954481254
20260921,Bearing3_2,50,0.0003470063634524112
20260921,Bearing3_3,1,0.017294926517620754
20260921,Bearing3_3,2,0.004904267894315044
20260921,Bearing3_3,3,0.003321237445465828
20260921,Bearing3_3,4,0.002608079413855166
20260921,Bearing3_3,5,0.002221403552139062
20260921,Bearing3_3,6,0.001955740354127849
20260921,Bearing3_3,7,0.0016626141598875942
20260921,Bearing3_3,8,0.0014974935712000173
20260921,Bearing3_3,9,0.0013736697012986365
20260921,Bearing3_3,10,0.0012662014272286776
20260921,Bearing3_3,11,0.001110082369411373
20260921,Bearing3_3,12,0.0010634028405527417
20260921,Bearing3_3,13,0.0010326287447009978
20260921,Bearing3_3,14,0.0009331216860564048
20260921,Bearing3_3,15,0.0008649995001485984
20260921,Bearing3_3,16,0.0007896393540677758
20260921,Bearing3_3,17,0.0007801006537523459
20260921,Bearing3_3,18,0.0007208198271067947
20260921,Bearing3_3,19,0.0007100743371113226
20260921,Bearing3_3,20,0.000712412317391883
20260921,Bearing3_3,21,0.0006210246685769058
20260921,Bearing3_3,22,0.0006301577434692371
20260921,Bearing3_3,23,0.0006083315340475293
20260921,Bearing3_3,24,0.0005591433334492587
20260921,Bearing3_3,25,0.0005447492577626476
20260921,Bearing3_3,26,0.0005213122856112545
20260921,Bearing3_3,27,0.00052076286990552
20260921,Bearing3_3,28,0.000493747202149983
20260921,Bearing3_3,29,0.0004761082922242897
20260921,Bearing3_3,30,0.00045975816359615734
20260921,Bearing3_3,31,0.00043820148446980383
20260921,Bearing3_3,32,0.0004391898406651673
20260921,Bearing3_3,33,0.0004185673004080151
20260921,Bearing3_3,34,0.000415899774716555
20260921,Bearing3_3,35,0.00042690749481978397
20260921,Bearing3_3,36,0.0003902265573001394
20260921,Bearing3_3,37,0.00039178864106512146
20260921,Bearing3_3,38,0.000376817506046942
20260921,Bearing3_3,39,0.00036671646300478995
20260921,Bearing3_3,40,0.0003695239877523973
20260921,Bearing3_3,41,0.00035006573627609314
20260921,Bearing3_3,42,0.00036597081488466254
20260921,Bearing3_3,43,0.0003430598727453417
20260921,Bearing3_3,44,0.00034434621275604616
20260921,Bearing3_3,45,0.00033842037677723303
20260921,Bearing3_3,46,0.0003456503409629411
20260921,Bearing3_3,47,0.0003140148779331295
20260921,Bearing3_3,48,0.0003159052639994681
20260921,Bearing3_3,49,0.0003163518982514608
20260921,Bearing3_3,50,0.000317973212906764
20260924,Bearing3_1,1,0.008090564212900749
20260924,Bearing3_1,2,0.002776415090888713
20260924,Bearing3_1,3,0.0020641584059490933
20260924,Bearing3_1,4,0.0016985005748459188
20260924,Bearing3_1,5,0.0015300304513933278
20260924,Bearing3_1,6,0.001308942267816859
20260924,Bearing3_1,7,0.0011905663001631208
20260924,Bearing3_1,8,0.0011695241890229853
20260924,Bearing3_1,9,0.0010187697436914852
20260924,Bearing3_1,10,0.0009368445414531623
20260924,Bearing3_1,11,0.0009156080004753412
20260924,Bearing3_1,12,0.0008439702534052968
20260924,Bearing3_1,13,0.0007839966308860492
20260924,Bearing3_1,14,0.0007199386288220682
20260924,Bearing3_1,15,0.0007269776194106941
20260924,Bearing3_1,16,0.0007046938961486275
20260924,Bearing3_1,17,0.0006485616491832194
20260924,Bearing3_1,18,0.00063066168290407
20260924,Bearing3_1,19,0.0006303378330263448
20260924,Bearing3_1,20,0.0005754792584763711
20260924,Bearing3_1,21,0.0006240243930373319
20260924,Bearing3_1,22,0.0005323983401721667
20260924,Bearing3_1,23,0.0005269487314962475
20260924,Bearing3_1,24,0.0005863087708454104
20260924,Bearing3_1,25,0.0005522535113520037
20260924,Bearing3_1,26,0.0004862747089035918
20260924,Bearing3_1,27,0.0005174206713563149
20260924,Bearing3_1,28,0.00046425237131076253
20260924,Bearing3_1,29,0.0004343858498098605
20260924,Bearing3_1,30,0.0005473750523298393
20260924,Bearing3_1,31,0.00047462639442257887
20260924,Bearing3_1,32,0.00042090093896852754
20260924,Bearing3_1,33,0.00042925251612702255
20260924,Bearing3_1,34,0.00037955421056128026
20260924,Bearing3_1,35,0.00039433201629343704
20260924,Bearing3_1,36,0.0003969336958624463
20260924,Bearing3_1,37,0.0003890834690098039
20260924,Bearing3_1,38,0.00036418731168895457
20260924,Bearing3_1,39,0.0003712758194008971
20260924,Bearing3_1,40,0.0003329668591620624
20260924,Bearing3_1,41,0.00035001144871520747
20260924,Bearing3_1,42,0.0003130501536220945
20260924,Bearing3_1,43,0.0003317617707167124
20260924,Bearing3_1,44,0.00031367761436034233
20260924,Bearing3_1,45,0.000319649712258993
20260924,Bearing3_1,46,0.00032453465302292227
20260924,Bearing3_1,47,0.0003326031960457067
20260924,Bearing3_1,48,0.00029541701549312265
20260924,Bearing3_1,49,0.0003118055167180712
20260924,Bearing3_1,50,0.00028770453231266276
20260924,Bearing3_2,1,0.008632588899810034
20260924,Bearing3_2,2,0.0035343119910515816
20260924,Bearing3_2,3,0.0024583950285699614
20260924,Bearing3_2,4,0.0018636054114223722
20260924,Bearing3_2,5,0.0016244413499149875
20260924,Bearing3_2,6,0.001369293340936365
20260924,Bearing3_2,7,0.001171576730954963
20260924,Bearing3_2,8,0.0009727536888355959
20260924,Bearing3_2,9,0.0008978885521065117
20260924,Bearing3_2,10,0.0008347713075135584
20260924,Bearing3_2,11,0.0007655944449040879
20260924,Bearing3_2,12,0.0006934615388523564
20260924,Bearing3_2,13,0.0006391653063101742
20260924,Bearing3_2,14,0.0006401397862714215
20260924,Bearing3_2,15,0.0005963929100804526
20260924,Bearing3_2,16,0.0005708401272120421
20260924,Bearing3_2,17,0.0005138711209637823
20260924,Bearing3_2,18,0.0004986305320335037
20260924,Bearing3_2,19,0.00045364590148584926
20260924,Bearing3_2,20,0.00047616933483367226
20260924,Bearing3_2,21,0.0004209109770119756
20260924,Bearing3_2,22,0.00040793463607633276
20260924,Bearing3_2,23,0.00040165371755144483
20260924,Bearing3_2,24,0.00038903135209467066
20260924,Bearing3_2,25,0.0003684298443291156
20260924,Bearing3_2,26,0.0003803878194603854
20260924,Bearing3_2,27,0.00034966364186036456
20260924,Bearing3_2,28,0.0003596944788111511
20260924,Bearing3_2,29,0.000335711356500202
20260924,Bearing3_2,30,0.0003232729824344279
20260924,Bearing3_2,31,0.0003368230248108878
20260924,Bearing3_2,32,0.0002967344428318711
20260924,Bearing3_2,33,0.0003168163615330765
20260924,Bearing3_2,34,0.000309546279771861
20260924,Bearing3_2,35,0.00029804925962408606
20260924,Bearing3_2,36,0.0002939240928930664
20260924,Bearing3_2,37,0.0002722729606917856
20260924,Bearing3_2,38,0.00027530875858077305
20260924,Bearing3_2,39,0.0002917982109966332
20260924,Bearing3_2,40,0.00028377254855545546
20260924,Bearing3_2,41,0.00026502641768280747
20260924,Bearing3_2,42,0.0002761070507778926
20260924,Bearing3_2,43,0.0002487279024466486
20260924,Bearing3_2,44,0.0002503574481469926
20260924,Bearing3_2,45,0.0002495889405995612
20260924,Bearing3_2,46,0.00023358353707679736
20260924,Bearing3_2,47,0.00024058690721828546
20260924,Bearing3_2,48,0.00023754571971717648
20260924,Bearing3_2,49,0.0002331112248947717
20260924,Bearing3_2,50,0.000212169563699696
20260924,Bearing3_3,1,0.006845712717815615
20260924,Bearing3_3,2,0.002589987296992809
20260924,Bearing3_3,3,0.001793643920140213
20260924,Bearing3_3,4,0.0014280700812708926
20260924,Bearing3_3,5,0.0013063043933190953
20260924,Bearing3_3,6,0.001113579723058622
20260924,Bearing3_3,7,0.0009632589593693091
20260924,Bearing3_3,8,0.0008715280877356455
20260924,Bearing3_3,9,0.0008061047483003881
20260924,Bearing3_3,10,0.0007742895440055887
20260924,Bearing3_3,11,0.0007289504086297225
20260924,Bearing3_3,12,0.0006538019573131793
20260924,Bearing3_3,13,0.0006316305744198806
20260924,Bearing3_3,14,0.0005772460869957575
20260924,Bearing3_3,15,0.0005526992757329376
20260924,Bearing3_3,16,0.0005516805016250755
20260924,Bearing3_3,17,0.0005483786339044981
20260924,Bearing3_3,18,0.0004966924750718453
20260924,Bearing3_3,19,0.0004889337446962437
20260924,Bearing3_3,20,0.0004644350109653818
20260924,Bearing3_3,21,0.00046509377909207826
20260924,Bearing3_3,22,0.00044298334788208743
20260924,Bearing3_3,23,0.0004279585931874571
20260924,Bearing3_3,24,0.0004063401549669841
20260924,Bearing3_3,25,0.0004067818015558345
20260924,Bearing3_3,26,0.0003759455350483879
20260924,Bearing3_3,27,0.00038095585396773283
20260924,Bearing3_3,28,0.000332215645289616
20260924,Bearing3_3,29,0.0003437114065045868
20260924,Bearing3_3,30,0.00033315480575321963
20260924,Bearing3_3,31,0.0003205917312290543
20260924,Bearing3_3,32,0.0003153834881597426
20260924,Bearing3_3,33,0.0003023331917015066
20260924,Bearing3_3,34,0.0003050614016645245
20260924,Bearing3_3,35,0.0002733198719990753
20260924,Bearing3_3,36,0.0002697373098791079
20260924,Bearing3_3,37,0.000270961696491651
20260924,Bearing3_3,38,0.0002694576609431524
20260924,Bearing3_3,39,0.0002526376296434124
20260924,Bearing3_3,40,0.0002461917456269169
20260924,Bearing3_3,41,0.0002473229848266545
20260924,Bearing3_3,42,0.0002440141098715099
20260924,Bearing3_3,43,0.00023564936710982783
20260924,Bearing3_3,44,0.00024085873492382188
20260924,Bearing3_3,45,0.0002241475356342063
20260924,Bearing3_3,46,0.00024150143905900763
20260924,Bearing3_3,47,0.00026057592011613853
20260924,Bearing3_3,48,0.00021734345042216554
20260924,Bearing3_3,49,0.0002115759163043288
20260924,Bearing3_3,50,0.00021137985705076443
