bearing_id,samples,ready_scored,level_spearman,level_first_last_delta,movement_event_fraction,movement_median,movement_max,finite,reconstruction_mse_mean
Bearing3_1,2538,2513,-0.3909392901133735,12.730985789348408,0.0007958615200955034,1.2056639571727685,19.792505121356456,True,0.32988229393959045
Bearing3_2,2496,2471,0.8944060309129552,9.460927163130297,0.1396195872116552,3.3615454191667373,71.40628484994357,True,0.6318036317825317
Bearing3_3,371,346,-0.5635379691507214,7.463245822864715,0.008670520231213872,1.0728530988976064,23.782039444235156,True,0.6220157146453857
