seed,test_bearing,iteration,contrastive_loss
20260921,Bearing3_1,16,2.3072893619537354
20260921,Bearing3_1,17,2.147430181503296
20260921,Bearing3_1,18,2.3473591804504395
20260921,Bearing3_1,19,2.177887201309204
20260921,Bearing3_1,20,2.1997950077056885
20260921,Bearing3_1,21,2.404418706893921
20260921,Bearing3_1,22,2.349393129348755
20260921,Bearing3_1,23,2.4026341438293457
20260921,Bearing3_1,24,2.316023111343384
20260921,Bearing3_1,25,1.8739296197891235
20260921,Bearing3_1,26,2.0530989170074463
20260921,Bearing3_1,27,1.9510666131973267
20260921,Bearing3_1,28,2.4155750274658203
20260921,Bearing3_1,29,2.098860502243042
20260921,Bearing3_1,30,2.2274460792541504
20260921,Bearing3_1,31,2.2011828422546387
20260921,Bearing3_1,32,2.074496030807495
20260921,Bearing3_1,33,1.8814301490783691
20260921,Bearing3_1,34,2.1161155700683594
20260921,Bearing3_1,35,1.9881163835525513
20260921,Bearing3_1,36,2.0698137283325195
20260921,Bearing3_1,37,1.9306379556655884
20260921,Bearing3_1,38,1.9609785079956055
20260921,Bearing3_1,39,1.209688663482666
20260921,Bearing3_1,40,2.226936101913452
20260921,Bearing3_1,41,2.18438458442688
20260921,Bearing3_1,42,2.2054619789123535
20260921,Bearing3_1,43,1.9808112382888794
20260921,Bearing3_1,44,1.7236945629119873
20260921,Bearing3_1,45,1.5472551584243774
20260921,Bearing3_1,46,1.2921667098999023
20260921,Bearing3_1,47,2.0039079189300537
20260921,Bearing3_1,48,2.169660806655884
20260921,Bearing3_1,49,2.300368547439575
20260921,Bearing3_1,50,1.9031031131744385
20260921,Bearing3_1,51,1.9520454406738281
20260921,Bearing3_1,52,2.2039084434509277
20260921,Bearing3_1,53,1.6440588235855103
20260921,Bearing3_1,54,1.5297883749008179
20260921,Bearing3_1,55,1.9916902780532837
20260921,Bearing3_1,56,2.0834407806396484
20260921,Bearing3_1,57,2.1972410678863525
20260921,Bearing3_1,58,1.8170409202575684
20260921,Bearing3_1,59,2.066256046295166
20260921,Bearing3_1,60,1.829045295715332
20260921,Bearing3_1,61,1.7996435165405273
20260921,Bearing3_1,62,1.8368922472000122
20260921,Bearing3_1,63,1.3747049570083618
20260921,Bearing3_1,64,1.9138022661209106
20260921,Bearing3_1,65,1.9581245183944702
20260921,Bearing3_1,66,1.9868077039718628
20260921,Bearing3_1,67,1.9614204168319702
20260921,Bearing3_1,68,2.032017707824707
20260921,Bearing3_1,69,1.650430679321289
20260921,Bearing3_1,70,1.557373285293579
20260921,Bearing3_1,71,1.9139835834503174
20260921,Bearing3_1,72,1.6242493391036987
20260921,Bearing3_1,73,1.894745945930481
20260921,Bearing3_1,74,1.8875170946121216
20260921,Bearing3_1,75,1.8730467557907104
20260921,Bearing3_1,76,2.0132250785827637
20260921,Bearing3_1,77,2.011582136154175
20260921,Bearing3_1,78,2.1252410411834717
20260921,Bearing3_1,79,1.8359042406082153
20260921,Bearing3_1,80,1.8068984746932983
20260921,Bearing3_1,81,1.8507356643676758
20260921,Bearing3_1,82,1.9194608926773071
20260921,Bearing3_1,83,1.8235328197479248
20260921,Bearing3_1,84,1.8505340814590454
20260921,Bearing3_1,85,1.9524458646774292
20260921,Bearing3_1,86,1.840559959411621
20260921,Bearing3_1,87,1.8420813083648682
20260921,Bearing3_1,88,1.7773631811141968
20260921,Bearing3_1,89,1.7184016704559326
20260921,Bearing3_1,90,1.9885438680648804
20260921,Bearing3_1,91,1.6465253829956055
20260921,Bearing3_1,92,1.8065253496170044
20260921,Bearing3_1,93,1.7756078243255615
20260921,Bearing3_1,94,1.6705924272537231
20260921,Bearing3_1,95,1.5749660730361938
20260921,Bearing3_1,96,1.5006029605865479
20260921,Bearing3_1,97,1.9242215156555176
20260921,Bearing3_1,98,1.673608660697937
20260921,Bearing3_1,99,1.6137100458145142
20260921,Bearing3_1,100,1.6332461833953857
20260921,Bearing3_1,101,1.5603200197219849
20260921,Bearing3_1,102,1.4559810161590576
20260921,Bearing3_1,103,1.9711494445800781
20260921,Bearing3_1,104,1.5580155849456787
20260921,Bearing3_1,105,1.6261709928512573
20260921,Bearing3_1,106,1.6842795610427856
20260921,Bearing3_1,107,1.7719173431396484
20260921,Bearing3_1,108,1.7013921737670898
20260921,Bearing3_1,109,1.636168360710144
20260921,Bearing3_1,110,1.810980200767517
20260921,Bearing3_1,111,1.861554503440857
20260921,Bearing3_1,112,1.7629648447036743
20260921,Bearing3_1,113,1.7587919235229492
20260921,Bearing3_1,114,1.703933596611023
20260921,Bearing3_1,115,1.6747032403945923
20260921,Bearing3_1,116,1.91270112991333
20260921,Bearing3_1,117,1.5689125061035156
20260921,Bearing3_1,118,1.6392322778701782
20260921,Bearing3_1,119,1.8706754446029663
20260921,Bearing3_1,120,1.5971384048461914
20260921,Bearing3_1,121,1.1748692989349365
20260921,Bearing3_1,122,1.5404510498046875
20260921,Bearing3_1,123,1.6262587308883667
20260921,Bearing3_1,124,1.6776001453399658
20260921,Bearing3_1,125,1.4629415273666382
20260921,Bearing3_1,126,1.6917321681976318
20260921,Bearing3_1,127,1.5665076971054077
20260921,Bearing3_1,128,1.5832747220993042
20260921,Bearing3_1,129,1.5320007801055908
20260921,Bearing3_1,130,1.4794620275497437
20260921,Bearing3_1,131,1.928871989250183
20260921,Bearing3_1,132,1.6938825845718384
20260921,Bearing3_1,133,1.6634243726730347
20260921,Bearing3_1,134,1.6096034049987793
20260921,Bearing3_1,135,1.6986418962478638
20260921,Bearing3_1,136,1.484928846359253
20260921,Bearing3_1,137,1.498677372932434
20260921,Bearing3_1,138,1.60543692111969
20260921,Bearing3_1,139,1.6020441055297852
20260921,Bearing3_1,140,1.692191481590271
20260921,Bearing3_1,141,1.4618312120437622
20260921,Bearing3_1,142,1.639939308166504
20260921,Bearing3_1,143,1.5409905910491943
20260921,Bearing3_1,144,1.4649622440338135
20260921,Bearing3_1,145,1.4785182476043701
20260921,Bearing3_1,146,1.5610547065734863
20260921,Bearing3_1,147,1.7141344547271729
20260921,Bearing3_1,148,1.431663155555725
20260921,Bearing3_1,149,1.2905992269515991
20260921,Bearing3_1,150,1.5410194396972656
20260921,Bearing3_1,151,1.5867366790771484
20260921,Bearing3_1,152,1.5790340900421143
20260921,Bearing3_1,153,1.4720555543899536
20260921,Bearing3_1,154,1.3963748216629028
20260921,Bearing3_1,155,1.346409559249878
20260921,Bearing3_1,156,1.415777325630188
20260921,Bearing3_1,157,1.4216127395629883
20260921,Bearing3_1,158,1.429289698600769
20260921,Bearing3_1,159,1.7811959981918335
20260921,Bearing3_1,160,1.57772696018219
20260921,Bearing3_1,161,1.57942795753479
20260921,Bearing3_1,162,1.3835248947143555
20260921,Bearing3_1,163,1.5087759494781494
20260921,Bearing3_1,164,1.4786500930786133
20260921,Bearing3_1,165,1.3374660015106201
20260921,Bearing3_1,166,1.175350546836853
20260921,Bearing3_1,167,1.4303771257400513
20260921,Bearing3_1,168,1.2603754997253418
20260921,Bearing3_1,169,1.4893320798873901
20260921,Bearing3_1,170,1.5497894287109375
20260921,Bearing3_1,171,1.7287801504135132
20260921,Bearing3_1,172,1.4536248445510864
20260921,Bearing3_1,173,1.3826013803482056
20260921,Bearing3_1,174,1.4319568872451782
20260921,Bearing3_1,175,1.9341912269592285
20260921,Bearing3_1,176,1.602157711982727
20260921,Bearing3_1,177,1.0718097686767578
20260921,Bearing3_1,178,1.431458830833435
20260921,Bearing3_1,179,1.4057422876358032
20260921,Bearing3_1,180,1.4222205877304077
20260921,Bearing3_1,181,1.3587607145309448
20260921,Bearing3_1,182,1.374929666519165
20260921,Bearing3_1,183,1.452492594718933
20260921,Bearing3_1,184,1.3434239625930786
20260921,Bearing3_1,185,1.3127084970474243
20260921,Bearing3_1,186,1.4119549989700317
20260921,Bearing3_1,187,1.2207025289535522
20260921,Bearing3_1,188,1.671797752380371
20260921,Bearing3_1,189,1.5452618598937988
20260921,Bearing3_1,190,1.2677825689315796
20260921,Bearing3_1,191,1.3079044818878174
20260921,Bearing3_1,192,1.697921633720398
20260921,Bearing3_1,193,1.3171513080596924
20260921,Bearing3_1,194,1.2674535512924194
20260921,Bearing3_1,195,1.5380067825317383
20260921,Bearing3_1,196,1.4167494773864746
20260921,Bearing3_1,197,1.4874112606048584
20260921,Bearing3_1,198,1.7482829093933105
20260921,Bearing3_1,199,1.5161926746368408
20260921,Bearing3_1,200,1.5437496900558472
20260921,Bearing3_2,1,7.888494491577148
20260921,Bearing3_2,2,6.0920023918151855
20260921,Bearing3_2,3,4.8759331703186035
20260921,Bearing3_2,4,3.0663859844207764
20260921,Bearing3_2,5,3.2898616790771484
20260921,Bearing3_2,6,3.1602725982666016
20260921,Bearing3_2,7,4.082005500793457
20260921,Bearing3_2,8,3.752143144607544
20260921,Bearing3_2,9,3.551379680633545
20260921,Bearing3_2,10,3.5970733165740967
20260921,Bearing3_2,11,2.301082134246826
20260921,Bearing3_2,12,2.4697113037109375
20260921,Bearing3_2,13,2.542102575302124
20260921,Bearing3_2,14,2.4728331565856934
20260921,Bearing3_2,15,2.168116807937622
20260921,Bearing3_2,16,2.6641647815704346
20260921,Bearing3_2,17,2.8274879455566406
20260921,Bearing3_2,18,2.483823776245117
20260921,Bearing3_2,19,2.43060302734375
20260921,Bearing3_2,20,2.4618592262268066
20260921,Bearing3_2,21,2.398019790649414
20260921,Bearing3_2,22,2.6912739276885986
20260921,Bearing3_2,23,2.5308187007904053
20260921,Bearing3_2,24,2.459449052810669
20260921,Bearing3_2,25,2.015559673309326
20260921,Bearing3_2,26,2.2332401275634766
20260921,Bearing3_2,27,2.078695297241211
20260921,Bearing3_2,28,2.5103251934051514
20260921,Bearing3_2,29,2.2411932945251465
20260921,Bearing3_2,30,2.3866336345672607
20260921,Bearing3_2,31,2.356173515319824
20260921,Bearing3_2,32,2.213003396987915
20260921,Bearing3_2,33,2.0119333267211914
20260921,Bearing3_2,34,2.1900100708007812
20260921,Bearing3_2,35,2.270667791366577
20260921,Bearing3_2,36,2.1745216846466064
20260921,Bearing3_2,37,2.102313756942749
20260921,Bearing3_2,38,2.10565447807312
20260921,Bearing3_2,39,1.3418415784835815
20260921,Bearing3_2,40,2.3331477642059326
20260921,Bearing3_2,41,2.1784489154815674
20260921,Bearing3_2,42,2.4115025997161865
20260921,Bearing3_2,43,2.236729860305786
20260921,Bearing3_2,44,1.7887355089187622
20260921,Bearing3_2,45,1.7139766216278076
20260921,Bearing3_2,46,1.4258846044540405
20260921,Bearing3_2,47,2.2086331844329834
20260921,Bearing3_2,48,2.3665928840637207
20260921,Bearing3_2,49,2.4823625087738037
20260921,Bearing3_2,50,2.050419569015503
20260921,Bearing3_2,51,2.1546549797058105
20260921,Bearing3_2,52,2.172675848007202
20260921,Bearing3_2,53,1.6832966804504395
20260921,Bearing3_2,54,1.5853402614593506
20260921,Bearing3_2,55,2.133559465408325
20260921,Bearing3_2,56,2.130405902862549
20260921,Bearing3_2,57,2.335352659225464
20260921,Bearing3_2,58,2.001322031021118
20260921,Bearing3_2,59,2.2767624855041504
20260921,Bearing3_2,60,2.012112855911255
20260921,Bearing3_2,61,2.0121586322784424
20260921,Bearing3_2,62,1.980430006980896
20260921,Bearing3_2,63,1.3990304470062256
20260921,Bearing3_2,64,2.1896557807922363
20260921,Bearing3_2,65,2.0901827812194824
20260921,Bearing3_2,66,2.1621832847595215
20260921,Bearing3_2,67,2.118802309036255
20260921,Bearing3_2,68,2.2119362354278564
20260921,Bearing3_2,69,1.7897107601165771
20260921,Bearing3_2,70,1.6532025337219238
20260921,Bearing3_2,71,2.1734511852264404
20260921,Bearing3_2,72,1.8403369188308716
20260921,Bearing3_2,73,2.153390407562256
20260921,Bearing3_2,74,2.1142194271087646
20260921,Bearing3_2,75,2.015007257461548
20260921,Bearing3_2,76,2.2491307258605957
20260921,Bearing3_2,77,2.217930793762207
20260921,Bearing3_2,78,1.933163046836853
20260921,Bearing3_2,79,1.940010666847229
20260921,Bearing3_2,80,2.211918354034424
20260921,Bearing3_2,81,2.1466619968414307
20260921,Bearing3_2,82,2.0810739994049072
20260921,Bearing3_2,83,2.1479907035827637
20260921,Bearing3_2,84,2.0997679233551025
20260921,Bearing3_2,85,2.164478302001953
20260921,Bearing3_2,86,1.9763373136520386
20260921,Bearing3_2,87,2.1022446155548096
20260921,Bearing3_2,88,1.864999771118164
20260921,Bearing3_2,89,2.0319178104400635
20260921,Bearing3_2,90,2.18377423286438
20260921,Bearing3_2,91,1.8793877363204956
20260921,Bearing3_2,92,2.1224257946014404
20260921,Bearing3_2,93,2.0874557495117188
20260921,Bearing3_2,94,2.0409607887268066
20260921,Bearing3_2,95,1.914829969406128
20260921,Bearing3_2,96,1.6440997123718262
20260921,Bearing3_2,97,2.184650421142578
20260921,Bearing3_2,98,1.9651037454605103
20260921,Bearing3_2,99,1.9575111865997314
20260921,Bearing3_2,100,1.8458458185195923
20260921,Bearing3_2,101,1.7891534566879272
20260921,Bearing3_2,102,1.6274648904800415
20260921,Bearing3_2,103,2.098566770553589
20260921,Bearing3_2,104,1.5592142343521118
20260921,Bearing3_2,105,2.065814733505249
20260921,Bearing3_2,106,1.8893126249313354
20260921,Bearing3_2,107,2.0936498641967773
20260921,Bearing3_2,108,1.960419774055481
20260921,Bearing3_2,109,2.0600950717926025
20260921,Bearing3_2,110,2.130669116973877
20260921,Bearing3_2,111,2.145634412765503
20260921,Bearing3_2,112,1.8505297899246216
20260921,Bearing3_2,113,1.9665554761886597
20260921,Bearing3_2,114,1.955612063407898
20260921,Bearing3_2,115,2.030557632446289
20260921,Bearing3_2,116,2.133331060409546
20260921,Bearing3_2,117,1.8161771297454834
20260921,Bearing3_2,118,1.7419782876968384
20260921,Bearing3_2,119,2.0975613594055176
20260921,Bearing3_2,120,1.724145531654358
20260921,Bearing3_2,121,1.2639744281768799
20260921,Bearing3_2,122,1.763864517211914
20260921,Bearing3_2,123,1.863876223564148
20260921,Bearing3_2,124,1.979357361793518
20260921,Bearing3_2,125,1.4843288660049438
20260921,Bearing3_2,126,1.7179237604141235
20260921,Bearing3_2,127,1.9427778720855713
20260921,Bearing3_2,128,1.915775179862976
20260921,Bearing3_2,129,1.787597417831421
20260921,Bearing3_2,130,1.8491685390472412
20260921,Bearing3_2,131,1.8949981927871704
20260921,Bearing3_2,132,1.90561044216156
20260921,Bearing3_2,133,2.0203754901885986
20260921,Bearing3_2,134,1.6411093473434448
20260921,Bearing3_2,135,1.9303134679794312
20260921,Bearing3_2,136,1.6880520582199097
20260921,Bearing3_2,137,1.892823576927185
20260921,Bearing3_2,138,1.9135605096817017
20260921,Bearing3_2,139,1.8762362003326416
20260921,Bearing3_2,140,1.8957058191299438
20260921,Bearing3_2,141,1.768471360206604
20260921,Bearing3_2,142,1.8404295444488525
20260921,Bearing3_2,143,1.8237377405166626
20260921,Bearing3_2,144,1.7629892826080322
20260921,Bearing3_2,145,1.7994898557662964
20260921,Bearing3_2,146,1.7031112909317017
20260921,Bearing3_2,147,1.8678913116455078
20260921,Bearing3_2,148,1.633800983428955
20260921,Bearing3_2,149,1.477911114692688
20260921,Bearing3_2,150,1.878081202507019
20260921,Bearing3_2,151,1.8709927797317505
20260921,Bearing3_2,152,1.867621660232544
20260921,Bearing3_2,153,1.7964507341384888
20260921,Bearing3_2,154,1.5717358589172363
20260921,Bearing3_2,155,1.5733219385147095
20260921,Bearing3_2,156,1.7882040739059448
20260921,Bearing3_2,157,1.7228660583496094
20260921,Bearing3_2,158,1.737966537475586
20260921,Bearing3_2,159,2.0809242725372314
20260921,Bearing3_2,160,1.7929863929748535
20260921,Bearing3_2,161,1.7065184116363525
20260921,Bearing3_2,162,1.685078740119934
20260921,Bearing3_2,163,1.7178325653076172
20260921,Bearing3_2,164,1.87807035446167
20260921,Bearing3_2,165,1.6134806871414185
20260921,Bearing3_2,166,1.4716465473175049
20260921,Bearing3_2,167,1.6877318620681763
20260921,Bearing3_2,168,1.4514069557189941
20260921,Bearing3_2,169,1.7322463989257812
20260921,Bearing3_2,170,1.842547059059143
20260921,Bearing3_2,171,1.8359678983688354
20260921,Bearing3_2,172,1.573876976966858
20260921,Bearing3_2,173,1.7414958477020264
20260921,Bearing3_2,174,1.5907419919967651
20260921,Bearing3_2,175,2.131263017654419
20260921,Bearing3_2,176,1.8625284433364868
20260921,Bearing3_2,177,1.2797619104385376
20260921,Bearing3_2,178,1.7415813207626343
20260921,Bearing3_2,179,1.807787537574768
20260921,Bearing3_2,180,1.7273331880569458
20260921,Bearing3_2,181,1.5710307359695435
20260921,Bearing3_2,182,1.660481572151184
20260921,Bearing3_2,183,1.7991257905960083
20260921,Bearing3_2,184,1.6948810815811157
20260921,Bearing3_2,185,1.6761643886566162
20260921,Bearing3_2,186,1.7560818195343018
20260921,Bearing3_2,187,1.6666061878204346
20260921,Bearing3_2,188,1.8267382383346558
20260921,Bearing3_2,189,1.7359660863876343
20260921,Bearing3_2,190,1.6916512250900269
20260921,Bearing3_2,191,1.5286844968795776
20260921,Bearing3_2,192,1.8307744264602661
20260921,Bearing3_2,193,1.613862156867981
20260921,Bearing3_2,194,1.5584676265716553
20260921,Bearing3_2,195,1.9423389434814453
20260921,Bearing3_2,196,1.7163056135177612
20260921,Bearing3_2,197,2.005683183670044
20260921,Bearing3_2,198,1.990338683128357
20260921,Bearing3_2,199,1.7602570056915283
20260921,Bearing3_2,200,1.7673635482788086
20260921,Bearing3_3,1,8.904802322387695
20260921,Bearing3_3,2,7.557796478271484
20260921,Bearing3_3,3,5.393887042999268
20260921,Bearing3_3,4,3.576537609100342
20260921,Bearing3_3,5,3.2213644981384277
20260921,Bearing3_3,6,3.217010736465454
20260921,Bearing3_3,7,4.671669960021973
20260921,Bearing3_3,8,3.9180710315704346
20260921,Bearing3_3,9,3.903517484664917
20260921,Bearing3_3,10,4.054082870483398
20260921,Bearing3_3,11,2.4161791801452637
20260921,Bearing3_3,12,2.4206347465515137
20260921,Bearing3_3,13,2.7411305904388428
20260921,Bearing3_3,14,2.7454614639282227
20260921,Bearing3_3,15,2.1520578861236572
20260921,Bearing3_3,16,2.6689233779907227
20260921,Bearing3_3,17,2.791759490966797
20260921,Bearing3_3,18,2.453530788421631
20260921,Bearing3_3,19,2.4117488861083984
20260921,Bearing3_3,20,2.476975679397583
20260921,Bearing3_3,21,2.4420669078826904
20260921,Bearing3_3,22,2.5537281036376953
20260921,Bearing3_3,23,2.4068655967712402
20260921,Bearing3_3,24,2.5137109756469727
20260921,Bearing3_3,25,2.0688490867614746
20260921,Bearing3_3,26,2.1737611293792725
20260921,Bearing3_3,27,2.0572805404663086
20260921,Bearing3_3,28,2.471994638442993
20260921,Bearing3_3,29,2.1202073097229004
20260921,Bearing3_3,30,2.3845059871673584
20260921,Bearing3_3,31,2.295562505722046
20260921,Bearing3_3,32,2.1889431476593018
20260921,Bearing3_3,33,1.9245682954788208
20260921,Bearing3_3,34,2.089873790740967
20260921,Bearing3_3,35,2.260371446609497
20260921,Bearing3_3,36,2.024146556854248
20260921,Bearing3_3,37,1.9668811559677124
20260921,Bearing3_3,38,2.0790514945983887
20260921,Bearing3_3,39,1.438583493232727
20260921,Bearing3_3,40,2.2687299251556396
20260921,Bearing3_3,41,2.1710410118103027
20260921,Bearing3_3,42,2.238205909729004
20260921,Bearing3_3,43,2.1585288047790527
20260921,Bearing3_3,44,1.7180778980255127
20260921,Bearing3_3,45,1.7357313632965088
20260921,Bearing3_3,46,1.4061325788497925
20260921,Bearing3_3,47,2.1325631141662598
20260921,Bearing3_3,48,2.219787120819092
20260921,Bearing3_3,49,2.445749521255493
20260921,Bearing3_3,50,2.0416953563690186
20260921,Bearing3_3,51,2.031567096710205
20260921,Bearing3_3,52,2.1117796897888184
20260921,Bearing3_3,53,1.9564818143844604
20260921,Bearing3_3,54,1.5529721975326538
20260921,Bearing3_3,55,2.159392833709717
20260921,Bearing3_3,56,2.1171441078186035
20260921,Bearing3_3,57,2.1537225246429443
20260921,Bearing3_3,58,1.9262709617614746
20260921,Bearing3_3,59,2.242811679840088
20260921,Bearing3_3,60,1.9451611042022705
20260921,Bearing3_3,61,1.9208163022994995
20260921,Bearing3_3,62,1.9097493886947632
20260921,Bearing3_3,63,1.3343915939331055
20260921,Bearing3_3,64,2.185088634490967
20260921,Bearing3_3,65,2.0242996215820312
20260921,Bearing3_3,66,2.1446430683135986
20260921,Bearing3_3,67,2.0498368740081787
20260921,Bearing3_3,68,2.0685014724731445
20260921,Bearing3_3,69,1.7234922647476196
20260921,Bearing3_3,70,1.5870202779769897
20260921,Bearing3_3,71,2.1395373344421387
20260921,Bearing3_3,72,1.8025503158569336
20260921,Bearing3_3,73,2.0985090732574463
20260921,Bearing3_3,74,2.0196166038513184
20260921,Bearing3_3,75,1.8946831226348877
20260921,Bearing3_3,76,2.2351317405700684
20260921,Bearing3_3,77,2.0567171573638916
20260921,Bearing3_3,78,1.8332217931747437
20260921,Bearing3_3,79,1.870707392692566
20260921,Bearing3_3,80,2.065359592437744
20260921,Bearing3_3,81,2.1250977516174316
20260921,Bearing3_3,82,1.9197272062301636
20260921,Bearing3_3,83,2.16648268699646
20260921,Bearing3_3,84,2.001274824142456
20260921,Bearing3_3,85,2.050715208053589
20260921,Bearing3_3,86,1.8643171787261963
20260921,Bearing3_3,87,2.0095088481903076
20260921,Bearing3_3,88,1.8264045715332031
20260921,Bearing3_3,89,1.8588905334472656
20260921,Bearing3_3,90,2.13228702545166
20260921,Bearing3_3,91,1.8326845169067383
20260921,Bearing3_3,92,2.0382208824157715
20260921,Bearing3_3,93,2.171210527420044
20260921,Bearing3_3,94,1.9735866785049438
20260921,Bearing3_3,95,1.8021824359893799
20260921,Bearing3_3,96,1.6291766166687012
20260921,Bearing3_3,97,1.9699455499649048
20260921,Bearing3_3,98,1.945344090461731
20260921,Bearing3_3,99,1.8980432748794556
20260921,Bearing3_3,100,1.8987241983413696
20260921,Bearing3_3,101,1.7813307046890259
20260921,Bearing3_3,102,1.619065523147583
20260921,Bearing3_3,103,1.9976892471313477
20260921,Bearing3_3,104,1.6788208484649658
20260921,Bearing3_3,105,1.963544249534607
20260921,Bearing3_3,106,1.8587971925735474
20260921,Bearing3_3,107,2.0414271354675293
20260921,Bearing3_3,108,1.9217004776000977
20260921,Bearing3_3,109,1.9670218229293823
20260921,Bearing3_3,110,2.0888333320617676
20260921,Bearing3_3,111,1.8980189561843872
20260921,Bearing3_3,112,1.888693928718567
20260921,Bearing3_3,113,1.8230457305908203
20260921,Bearing3_3,114,1.8999500274658203
20260921,Bearing3_3,115,1.9891915321350098
20260921,Bearing3_3,116,2.105499744415283
20260921,Bearing3_3,117,1.697751760482788
20260921,Bearing3_3,118,1.7796517610549927
20260921,Bearing3_3,119,1.993067741394043
20260921,Bearing3_3,120,1.6271591186523438
20260921,Bearing3_3,121,1.323655605316162
20260921,Bearing3_3,122,1.7759835720062256
20260921,Bearing3_3,123,1.9042333364486694
20260921,Bearing3_3,124,1.8262453079223633
20260921,Bearing3_3,125,1.4697694778442383
20260921,Bearing3_3,126,1.6484142541885376
20260921,Bearing3_3,127,1.9692142009735107
20260921,Bearing3_3,128,1.92257559299469
20260921,Bearing3_3,129,1.662992238998413
20260921,Bearing3_3,130,1.9142132997512817
20260921,Bearing3_3,131,1.7980114221572876
20260921,Bearing3_3,132,1.8975530862808228
20260921,Bearing3_3,133,2.079651355743408
20260921,Bearing3_3,134,1.5550934076309204
20260921,Bearing3_3,135,1.8884764909744263
20260921,Bearing3_3,136,1.6932785511016846
20260921,Bearing3_3,137,1.7938412427902222
20260921,Bearing3_3,138,1.9466904401779175
20260921,Bearing3_3,139,1.8278342485427856
20260921,Bearing3_3,140,1.8782578706741333
20260921,Bearing3_3,141,1.8102843761444092
20260921,Bearing3_3,142,1.815995216369629
20260921,Bearing3_3,143,1.7844678163528442
20260921,Bearing3_3,144,1.7205883264541626
20260921,Bearing3_3,145,1.855546236038208
20260921,Bearing3_3,146,1.693396806716919
20260921,Bearing3_3,147,1.7957277297973633
20260921,Bearing3_3,148,1.561387538909912
20260921,Bearing3_3,149,1.466046929359436
20260921,Bearing3_3,150,1.8999308347702026
20260921,Bearing3_3,151,1.7492543458938599
20260921,Bearing3_3,152,1.802050232887268
20260921,Bearing3_3,153,1.7954446077346802
20260921,Bearing3_3,154,1.598214030265808
20260921,Bearing3_3,155,1.4976247549057007
20260921,Bearing3_3,156,1.8534289598464966
20260921,Bearing3_3,157,1.729304552078247
20260921,Bearing3_3,158,1.6920700073242188
20260921,Bearing3_3,159,1.9210830926895142
20260921,Bearing3_3,160,1.7065718173980713
20260921,Bearing3_3,161,1.6266456842422485
20260921,Bearing3_3,162,1.6475969552993774
20260921,Bearing3_3,163,1.5900911092758179
20260921,Bearing3_3,164,1.8067647218704224
20260921,Bearing3_3,165,1.6827820539474487
20260921,Bearing3_3,166,1.4279124736785889
20260921,Bearing3_3,167,1.7047500610351562
20260921,Bearing3_3,168,1.444053292274475
20260921,Bearing3_3,169,1.682654619216919
20260921,Bearing3_3,170,1.853119134902954
20260921,Bearing3_3,171,1.8387328386306763
20260921,Bearing3_3,172,1.5311836004257202
20260921,Bearing3_3,173,1.8289644718170166
20260921,Bearing3_3,174,1.6384989023208618
20260921,Bearing3_3,175,2.0582797527313232
20260921,Bearing3_3,176,1.8484119176864624
20260921,Bearing3_3,177,1.1862941980361938
20260921,Bearing3_3,178,1.754442811012268
20260921,Bearing3_3,179,1.7265479564666748
20260921,Bearing3_3,180,1.7890008687973022
20260921,Bearing3_3,181,1.561108112335205
20260921,Bearing3_3,182,1.6094954013824463
20260921,Bearing3_3,183,1.7592123746871948
20260921,Bearing3_3,184,1.7332316637039185
20260921,Bearing3_3,185,1.7030712366104126
20260921,Bearing3_3,186,1.7373050451278687
20260921,Bearing3_3,187,1.6475591659545898
20260921,Bearing3_3,188,1.9452800750732422
20260921,Bearing3_3,189,1.8486226797103882
20260921,Bearing3_3,190,1.8270721435546875
20260921,Bearing3_3,191,1.5663220882415771
20260921,Bearing3_3,192,1.6964765787124634
20260921,Bearing3_3,193,1.6943986415863037
20260921,Bearing3_3,194,1.5584237575531006
20260921,Bearing3_3,195,1.834641456604004
20260921,Bearing3_3,196,1.6920708417892456
20260921,Bearing3_3,197,1.9114466905593872
20260921,Bearing3_3,198,1.8093267679214478
20260921,Bearing3_3,199,1.702399492263794
20260921,Bearing3_3,200,1.666561484336853
20260924,Bearing3_1,1,3.7093183994293213
20260924,Bearing3_1,2,2.5607128143310547
20260924,Bearing3_1,3,3.915351390838623
20260924,Bearing3_1,4,1.9482698440551758
20260924,Bearing3_1,5,2.8599750995635986
20260924,Bearing3_1,6,2.708873987197876
20260924,Bearing3_1,7,2.493361234664917
20260924,Bearing3_1,8,2.236921787261963
20260924,Bearing3_1,9,2.5363502502441406
20260924,Bearing3_1,10,2.3007867336273193
20260924,Bearing3_1,11,2.074690103530884
20260924,Bearing3_1,12,2.1586129665374756
20260924,Bearing3_1,13,2.16066575050354
20260924,Bearing3_1,14,2.59476900100708
20260924,Bearing3_1,15,2.2598717212677
20260924,Bearing3_1,16,2.0954086780548096
20260924,Bearing3_1,17,2.2935311794281006
20260924,Bearing3_1,18,2.082163095474243
20260924,Bearing3_1,19,2.1241872310638428
20260924,Bearing3_1,20,1.997846245765686
20260924,Bearing3_1,21,1.730185866355896
20260924,Bearing3_1,22,2.3274319171905518
20260924,Bearing3_1,23,2.0537142753601074
20260924,Bearing3_1,24,1.9291027784347534
20260924,Bearing3_1,25,2.0917580127716064
20260924,Bearing3_1,26,2.3354430198669434
20260924,Bearing3_1,27,2.335181713104248
20260924,Bearing3_1,28,1.7906053066253662
20260924,Bearing3_1,29,2.0853161811828613
20260924,Bearing3_1,30,2.383945941925049
