bearing_id,split,state_count,level_lifetime_spearman,trend_lifetime_spearman,movement_lifetime_spearman,movement_median,movement_p95,late_to_early_movement_ratio,level_archive_max_abs_error
Bearing1_1,training,108,0.9519027854815777,-0.08241684677619876,-0.7250221550663376,1.2718932527586242,8.713088137241852,0.1789720206608233,1.6181579276519642e-07
Bearing1_2,training,146,0.995730165545537,-0.5044702065741138,-0.8035255951529029,0.599545126616577,10.26400684469314,0.10379193494624406,1.2529347870327e-07
Bearing1_3,training,143,0.9588965629814019,0.7049764846308444,-0.10169759541322777,1.1806231972162098,3.8133367545903303,0.545308258613065,5.8218951437538635e-08
Bearing1_4,evaluation,107,0.9269145802650955,-0.09357248053860719,0.25247212286976645,1.598752682783662,5.0045327674094775,1.5083652634423874,1.6988816131657813e-07
Bearing1_5,evaluation,37,0.9896214896214895,0.9102564102564102,-0.007936507936507934,1.2206094107741812,8.93092895739309,0.8520683410339712,6.46283835337158e-08
