bearing_id,method,score_samples,balanced_accuracy,macro_f1,mae,r2,level_spearman,prediction_spearman
Bearing1_4,none,97,0.3333333333333333,0.13675213675213674,0.2384638784777587,-0.5150501043253128,0.9269145802650955,0.9269145802650955
Bearing1_5,none,27,0.0,0.0,0.32140207330478826,-3.5413722272285817,0.9896214896214895,0.9896214896214895
